timestamp,virtual_date,weekday,iteration,stock_id,person_id,type,price,quantity,status
1764540531554,0,0,0,1,-1,sell,143.9482476814933,9,finished
1764540531554,0,0,0,1,-1,sell,144.08577980093332,6,finished
1764540531568,0,0,0,2,-1,sell,204.7528072726883,8,finished
1764540531934,0,0,2,1,3,buy,151.29006879098,8,finished
1764540531947,0,0,2,2,6,buy,214.99044763632273,5,finished
1764540531960,0,0,2,0,1,buy,195.92284176514087,4,finished
1764540531973,0,0,2,1,0,buy,151.29006879098,7,finished
1764540531987,0,0,2,1,4,buy,151.29006879098,6,finished
1764540532000,0,0,2,1,5,buy,151.29006879098,11,finished
1764540532011,0,0,2,0,7,buy,195.92284176514087,8,finished
1764540532024,0,0,2,1,8,buy,151.29006879098,11,finished
1764540532037,0,0,2,1,2,buy,151.29006879098,9,finished
1764540531541,0,0,0,0,-1,sell,187.29863675812945,8,finished
1764540531541,0,0,0,0,-1,sell,187.52867614660616,4,finished
1764540531554,0,0,0,1,-1,sell,144.82435778996492,9,finished
1764540531554,0,0,0,1,-1,sell,145.25421799522138,11,finished
1764540531554,0,0,0,1,-1,sell,145.4589133310578,11,finished
1764540531554,0,0,0,1,-1,sell,145.5286958319111,6,finished
1764540531554,0,0,0,1,-1,sell,145.5765857834771,7,finished
1764540531554,0,0,0,1,-1,sell,145.60699210193172,8,finished
1764540531568,0,0,0,2,-1,sell,205.53629090906307,5,finished
1764540532108,0,0,3,1,4,buy,152.88734170702833,6,finished
1764540532121,0,0,3,2,2,buy,215.81310545451623,6,finished
1764540532135,0,0,3,0,3,buy,196.9051099539365,6,finished
1764540532146,0,0,3,0,1,buy,196.9051099539365,4,finished
1764540532159,0,0,3,1,6,buy,152.88734170702833,7,finished
1764540532170,0,0,3,2,8,buy,215.81310545451623,8,finished
1764540532183,0,0,3,2,5,buy,215.81310545451623,8,finished
1764540532196,0,0,3,1,7,buy,152.88734170702833,10,finished
1764540532210,0,0,3,2,0,buy,215.81310545451623,5,finished
1764540531541,0,0,0,0,-1,sell,187.8508757477866,4,finished
1764540531541,0,0,0,0,-1,sell,188.11937541543705,6,finished
1764540531554,0,0,0,1,-1,sell,146.02599605096583,10,finished
1764540531554,0,0,0,1,-1,sell,146.19852708880342,7,finished
1764540531554,0,0,0,1,-1,sell,146.29095443050215,6,finished
1764540531568,0,0,0,2,-1,sell,206.21306493504505,5,finished
1764540531568,0,0,0,2,-1,sell,206.8733322774665,8,finished
1764540531568,0,0,0,2,-1,sell,207.27593431552836,8,finished
1764540531568,0,0,0,2,-1,sell,207.47995561860023,6,finished
1764540532280,0,0,4,2,8,buy,217.85395339953027,7,finished
1764540532293,0,0,4,0,1,buy,197.52534418620888,4,finished
1764540532306,0,0,4,1,6,buy,153.60550215202727,7,finished
1764540532319,0,0,4,0,7,buy,197.52534418620888,7,finished
1764540532330,0,0,4,1,2,buy,153.60550215202727,9,finished
1764540532343,0,0,4,0,3,buy,197.52534418620888,6,finished
1764540532357,0,0,4,2,0,buy,217.85395339953027,5,finished
1764540532368,0,0,4,2,5,buy,217.85395339953027,7,finished
1764540532381,0,0,4,2,4,buy,217.85395339953027,4,finished
1764540531541,0,0,0,0,-1,sell,188.4063196752428,6,finished
1764540531541,0,0,0,0,-1,sell,188.5794756940911,7,finished
1764540531541,0,0,0,0,-1,sell,188.6440058874507,4,finished
1764540531554,0,0,0,1,-1,sell,146.53444970026428,9,finished
1764540531554,0,0,0,1,-1,sell,146.64585276486136,7,finished
1764540531568,0,0,0,2,-1,sell,207.8302694080305,4,finished
1764540531568,0,0,0,2,-1,sell,208.22324962053236,7,finished
1764540531568,0,0,0,2,-1,sell,208.4237497289517,5,finished
1764540531568,0,0,0,2,-1,sell,208.603685723687,7,finished
1764540532457,1,1,0,0,-1,sell,188.6440058874507,4,finished
1764540532468,1,1,0,0,-1,buy,188.6440058874507,4,closed
1764540532481,1,1,0,1,-1,sell,146.64585276486136,6,finished
1764540532494,1,1,0,1,-1,buy,146.64585276486136,6,closed
1764540532508,1,1,0,2,-1,sell,208.603685723687,1,finished
1764540532519,1,1,0,2,-1,buy,208.603685723687,7,closed
1764540532572,1,1,0,0,1,buy,198.07620618182324,4,finished
1764540532585,1,1,0,1,2,buy,153.97814540310443,8,finished
1764540532596,1,1,0,0,7,buy,198.07620618182324,3,finished
1764540532610,1,1,0,2,4,buy,219.03387000987135,2,finished
1764540532622,1,1,0,1,3,buy,153.97814540310443,7,finished
1764540532635,1,1,0,2,0,buy,219.03387000987135,4,finished
1764540532646,1,1,0,2,8,buy,219.03387000987135,7,finished
1764540532660,1,1,0,2,6,buy,219.03387000987135,4,finished
1764540532671,1,1,0,1,5,buy,153.97814540310443,4,finished
1764540532597,1,1,0,0,7,buy,190.2843516657287,4,finished
1764540532672,1,1,0,1,5,buy,148.02178297803837,6,finished
1764540532509,1,1,0,2,-1,sell,209.8670346391568,4,finished
1764540532509,1,1,0,2,-1,sell,211.28425297381847,7,finished
1764540532509,1,1,0,2,-1,sell,211.89776740440792,4,finished
1764540532611,1,1,0,2,4,buy,212.03978463371104,1,finished
1764540532755,1,1,1,1,5,buy,158.36693230249782,9,finished
1764540532769,1,1,1,1,4,buy,158.36693230249782,5,finished
1764540532782,1,1,1,0,0,buy,202.1881049340853,5,finished
1764540532795,1,1,1,1,8,buy,158.36693230249782,9,finished
1764540532808,1,1,1,2,7,buy,223.1479618746796,6,finished
1764540532819,1,1,1,1,1,buy,158.36693230249782,4,finished
1764540532832,1,1,1,1,3,buy,158.36693230249782,7,finished
1764540532845,1,1,1,2,2,buy,223.1479618746796,5,finished
1764540532859,1,1,1,1,6,buy,158.36693230249782,6,finished
1764540532941,1,1,2,1,4,buy,164.1622216279318,3,closed
1764540532954,1,1,2,0,0,buy,204.2103839472682,5,finished
1764540532965,1,1,2,1,5,buy,164.1622216279318,9,closed
1764540532978,1,1,2,0,6,buy,204.2103839472682,5,finished
1764540532991,1,1,2,2,2,buy,226.29331431926803,5,finished
1764540533004,1,1,2,0,1,buy,204.2103839472682,3,finished
1764540533017,1,1,2,1,7,buy,164.1622216279318,8,closed
1764540533030,1,1,2,2,3,buy,226.29331431926803,5,finished
1764540533042,1,1,2,0,8,buy,204.2103839472682,7,finished
1764540532942,1,1,2,1,4,buy,156.700201479938,1,finished
1764540533120,1,1,3,0,0,buy,210.1714822456415,4,finished
1764540533133,1,1,3,0,8,buy,210.1714822456415,2,closed
1764540533147,1,1,3,1,7,buy,164.5352115539349,8,closed
1764540533158,1,1,3,0,2,buy,210.1714822456415,5,closed
1764540533171,1,1,3,0,6,buy,210.1714822456415,4,closed
1764540533184,1,1,3,2,3,buy,229.29424113252347,4,finished
1764540533196,1,1,3,2,5,buy,229.29424113252347,6,finished
1764540533208,1,1,3,0,4,buy,210.1714822456415,3,closed
1764540533221,1,1,3,2,1,buy,229.29424113252347,3,finished
1764540533134,1,1,3,0,8,buy,203.55688737613875,5,finished
1764540533288,1,1,4,2,0,buy,233.13309934447915,4,finished
1764540533301,1,1,4,2,2,buy,233.13309934447915,5,finished
1764540533314,1,1,4,0,7,buy,213.7347317449457,6,closed
1764540533327,1,1,4,1,3,buy,164.5352115539349,6,closed
1764540533340,1,1,4,2,5,buy,233.13309934447915,6,finished
1764540533354,1,1,4,2,6,buy,233.13309934447915,4,finished
1764540533366,1,1,4,2,8,buy,233.13309934447915,6,finished
1764540533379,1,1,4,1,1,buy,164.5352115539349,4,closed
1764540533391,1,1,4,1,4,buy,164.5352115539349,4,closed
1764540533459,2,2,0,0,-1,sell,203.55688737613875,1,finished
1764540533472,2,2,0,0,-1,buy,203.55688737613875,4,closed
1764540533485,2,2,0,1,-1,sell,156.700201479938,1,finished
1764540533495,2,2,0,1,-1,buy,156.700201479938,6,closed
1764540533508,2,2,0,2,-1,sell,227.97291077882497,1,finished
1764540533520,2,2,0,2,-1,buy,227.97291077882497,7,closed
1764540533570,2,2,0,0,5,buy,213.7347317449457,6,finished
1764540533583,2,2,0,0,8,buy,213.7347317449457,6,closed
1764540533595,2,2,0,0,6,buy,213.7347317449457,4,closed
1764540533609,2,2,0,2,3,buy,239.3715563177662,3,finished
1764540533621,2,2,0,1,4,buy,164.5352115539349,4,finished
1764540533633,2,2,0,1,2,buy,164.5352115539349,1,closed
1764540533644,2,2,0,0,0,buy,213.7347317449457,3,closed
1764540533657,2,2,0,2,7,buy,239.3715563177662,5,finished
1764540533670,2,2,0,2,1,buy,239.3715563177662,3,finished
1764540533645,2,2,0,0,0,buy,204.1554888612989,1,finished
1764540533634,2,2,0,1,2,buy,157.05654679994362,1,finished
1764540533509,2,2,0,2,-1,sell,229.0755732087298,3,finished
1764540533509,2,2,0,2,-1,sell,230.38826657766413,5,finished
1764540533610,2,2,0,2,3,buy,230.6313579422816,1,finished
1764540533634,2,2,0,1,2,buy,159.194676285674,5,finished
1764540533760,2,2,1,0,0,buy,216.59731590339408,4,closed
1764540533774,2,2,1,1,4,buy,167.15441009995772,4,closed
1764540533787,2,2,1,1,3,buy,167.15441009995772,6,closed
1764540533799,2,2,1,0,5,buy,216.59731590339408,6,closed
1764540533813,2,2,1,0,1,buy,216.59731590339408,3,closed
1764540533824,2,2,1,1,8,buy,167.15441009995772,8,closed
1764540533837,2,2,1,1,2,buy,167.15441009995772,7,closed
1764540533850,2,2,1,0,6,buy,216.59731590339408,4,closed
1764540533863,2,2,1,1,7,buy,167.15441009995772,8,closed
1764540533911,2,2,2,0,2,buy,216.59731590339408,5,closed
1764540533924,2,2,2,0,6,buy,216.59731590339408,4,closed
1764540533937,2,2,2,1,8,buy,167.15441009995772,8,closed
1764540533949,2,2,2,1,4,buy,167.15441009995772,4,closed
1764540533963,2,2,2,0,0,buy,216.59731590339408,4,closed
1764540533974,2,2,2,2,7,buy,243.0508846291316,5,finished
1764540533987,2,2,2,2,1,buy,243.0508846291316,2,finished
1764540534001,2,2,2,2,3,buy,243.0508846291316,4,finished
1764540534014,2,2,2,1,5,buy,167.15441009995772,8,closed
1764540534075,2,2,3,0,4,buy,216.59731590339408,3,closed
1764540534088,2,2,3,2,3,buy,246.68058792172863,4,finished
1764540534099,2,2,3,1,0,buy,167.15441009995772,5,closed
1764540534112,2,2,3,1,5,buy,167.15441009995772,8,closed
1764540534124,2,2,3,2,7,buy,246.68058792172863,5,finished
1764540534138,2,2,3,0,8,buy,216.59731590339408,6,closed
1764540534150,2,2,3,0,1,buy,216.59731590339408,3,closed
1764540534162,2,2,3,2,2,buy,246.68058792172863,4,finished
1764540534174,2,2,3,2,6,buy,246.68058792172863,3,finished
1764540534236,2,2,4,2,8,buy,251.64003781546177,5,finished
1764540534249,2,2,4,2,7,buy,251.64003781546177,5,finished
1764540534262,2,2,4,1,6,buy,167.15441009995772,5,closed
1764540534274,2,2,4,0,4,buy,216.59731590339408,3,closed
1764540534287,2,2,4,2,1,buy,251.64003781546177,2,finished
1764540534300,2,2,4,0,0,buy,216.59731590339408,4,closed
1764540534313,2,2,4,2,2,buy,251.64003781546177,4,finished
1764540534324,2,2,4,1,3,buy,167.15441009995772,6,closed
1764540534338,2,2,4,2,5,buy,251.64003781546177,5,finished
1764540534403,3,3,0,0,-1,sell,206.28315800323244,1,finished
1764540534416,3,3,0,0,-1,buy,206.28315800323244,4,closed
1764540534430,3,3,0,1,-1,sell,159.194676285674,1,finished
1764540534443,3,3,0,1,-1,buy,159.194676285674,6,closed
1764540534453,3,3,0,2,-1,sell,245.46597289343015,3,finished
1764540534466,3,3,0,2,-1,buy,245.46597289343015,7,closed
1764540534521,3,3,0,0,1,buy,216.59731590339408,3,finished
1764540534534,3,3,0,0,7,buy,216.59731590339408,2,closed
1764540534547,3,3,0,1,3,buy,167.15441009995772,6,finished
1764540534560,3,3,0,2,8,buy,257.73927153810166,5,finished
1764540534574,3,3,0,1,0,buy,167.15441009995772,2,closed
1764540534587,3,3,0,1,2,buy,167.15441009995772,5,closed
1764540534599,3,3,0,0,6,buy,216.59731590339408,3,closed
1764540534613,3,3,0,2,4,buy,257.73927153810166,3,finished
1764540534624,3,3,0,2,5,buy,257.73927153810166,2,finished
1764540534600,3,3,0,0,6,buy,206.8898452969698,1,finished
1764540534588,3,3,0,1,2,buy,159.55606935061272,1,finished
1764540534625,3,3,0,2,5,buy,246.65417168825013,3,finished
1764540534535,3,3,0,0,7,buy,209.4660087896105,3,finished
1764540534575,3,3,0,1,0,buy,161.6918623457529,3,finished
1764540534708,3,3,1,1,6,buy,169.77645546304055,5,closed
1764540534721,3,3,1,2,7,buy,262.23679134225296,4,finished
1764540534734,3,3,1,0,0,buy,219.93930922909104,4,closed
1764540534747,3,3,1,1,5,buy,169.77645546304055,8,closed
1764540534760,3,3,1,1,2,buy,169.77645546304055,6,closed
1764540534773,3,3,1,0,1,buy,219.93930922909104,3,closed
1764540534787,3,3,1,1,4,buy,169.77645546304055,4,closed
1764540534800,3,3,1,2,8,buy,262.23679134225296,5,finished
1764540534813,3,3,1,2,3,buy,262.23679134225296,3,finished
1764540534885,3,3,2,2,3,buy,266.4290427900372,3,finished
1764540534898,3,3,2,0,2,buy,219.93930922909104,5,closed
1764540534912,3,3,2,2,0,buy,266.4290427900372,3,finished
1764540534925,3,3,2,2,1,buy,266.4290427900372,1,closed
1764540534937,3,3,2,2,8,buy,266.4290427900372,5,closed
1764540534950,3,3,2,2,4,buy,266.4290427900372,2,closed
1764540534962,3,3,2,1,6,buy,169.77645546304055,5,closed
1764540534975,3,3,2,1,5,buy,169.77645546304055,8,closed
1764540534987,3,3,2,2,7,buy,266.4290427900372,4,closed
1764540534926,3,3,2,2,1,buy,256.4622464008911,1,finished
1764540535051,3,3,3,0,1,buy,219.93930922909104,3,closed
1764540535064,3,3,3,1,2,buy,169.77645546304055,6,closed
1764540535077,3,3,3,0,4,buy,219.93930922909104,3,closed
1764540535090,3,3,3,2,5,buy,269.2853587209357,5,closed
1764540535103,3,3,3,0,0,buy,219.93930922909104,4,closed
1764540535117,3,3,3,0,8,buy,219.93930922909104,6,closed
1764540535130,3,3,3,0,6,buy,219.93930922909104,4,closed
1764540535142,3,3,3,0,3,buy,219.93930922909104,4,closed
1764540535156,3,3,3,0,7,buy,219.93930922909104,5,closed
1764540535209,3,3,4,1,2,buy,169.77645546304055,6,closed
1764540535222,3,3,4,0,8,buy,219.93930922909104,6,closed
1764540535234,3,3,4,2,1,buy,269.2853587209357,2,closed
1764540535245,3,3,4,1,0,buy,169.77645546304055,5,closed
1764540535258,3,3,4,1,6,buy,169.77645546304055,5,closed
1764540535270,3,3,4,2,7,buy,269.2853587209357,4,closed
1764540535281,3,3,4,0,5,buy,219.93930922909104,6,closed
1764540535294,3,3,4,2,4,buy,269.2853587209357,2,closed
1764540535307,3,3,4,0,3,buy,219.93930922909104,4,closed
1764540535356,4,4,0,0,-1,sell,209.4660087896105,1,finished
1764540535367,4,4,0,0,-1,buy,209.4660087896105,4,closed
1764540535380,4,4,0,1,-1,sell,161.6918623457529,1,finished
1764540535392,4,4,0,1,-1,buy,161.6918623457529,6,closed
1764540535404,4,4,0,2,-1,sell,256.4622464008911,1,finished
1764540535417,4,4,0,2,-1,buy,256.4622464008911,7,closed
1764540535471,4,4,0,0,2,buy,219.93930922909104,5,finished
1764540535484,4,4,0,1,1,buy,169.77645546304055,3,finished
1764540535497,4,4,0,0,8,buy,219.93930922909104,5,closed
1764540535509,4,4,0,2,6,buy,269.2853587209357,3,finished
1764540535521,4,4,0,1,5,buy,169.77645546304055,2,closed
1764540535534,4,4,0,2,7,buy,269.2853587209357,4,finished
1764540535548,4,4,0,2,4,buy,269.2853587209357,1,finished
1764540535561,4,4,0,0,3,buy,219.93930922909104,3,closed
1764540535572,4,4,0,1,0,buy,169.77645546304055,4,closed
1764540535562,4,4,0,0,3,buy,210.0823606967151,1,finished
1764540535573,4,4,0,1,0,buy,162.0594203143208,1,finished
1764540535549,4,4,0,2,4,buy,256.9372651860103,1,finished
1764540535498,4,4,0,0,8,buy,212.517777465762,1,finished
1764540535522,4,4,0,1,5,buy,164.2308333509181,6,finished
1764540535658,4,4,1,2,5,buy,272.840648790319,1,closed
1764540535671,4,4,1,2,0,buy,272.840648790319,3,closed
1764540535684,4,4,1,2,4,buy,272.840648790319,2,closed
1764540535697,4,4,1,2,1,buy,272.840648790319,2,closed
1764540535710,4,4,1,2,2,buy,272.840648790319,4,closed
1764540535722,4,4,1,1,7,buy,172.442375018464,7,closed
1764540535734,4,4,1,1,6,buy,172.442375018464,5,closed
1764540535747,4,4,1,1,3,buy,172.442375018464,5,closed
1764540535760,4,4,1,0,8,buy,223.1436663390501,6,closed
1764540535659,4,4,1,2,5,buy,261.10550433575827,3,finished
1764540535822,4,4,2,2,4,buy,274.1607795525462,2,closed
1764540535835,4,4,2,0,0,buy,223.1436663390501,4,closed
1764540535848,4,4,2,1,5,buy,172.442375018464,7,closed
1764540535862,4,4,2,2,2,buy,274.1607795525462,4,closed
1764540535874,4,4,2,2,6,buy,274.1607795525462,3,closed
1764540535887,4,4,2,0,7,buy,223.1436663390501,5,closed
1764540535900,4,4,2,1,1,buy,172.442375018464,3,closed
1764540535912,4,4,2,1,8,buy,172.442375018464,7,closed
1764540535926,4,4,2,1,3,buy,172.442375018464,5,closed
1764540535976,4,4,3,1,1,buy,172.442375018464,3,closed
1764540535989,4,4,3,2,3,buy,274.1607795525462,3,closed
1764540536002,4,4,3,2,0,buy,274.1607795525462,3,closed
1764540536013,4,4,3,0,4,buy,223.1436663390501,3,closed
1764540536024,4,4,3,0,6,buy,223.1436663390501,4,closed
1764540536038,4,4,3,2,7,buy,274.1607795525462,4,closed
1764540536051,4,4,3,0,5,buy,223.1436663390501,5,closed
1764540536063,4,4,3,2,8,buy,274.1607795525462,4,closed
1764540536076,4,4,3,1,2,buy,172.442375018464,6,closed
1764540536130,4,4,4,0,3,buy,223.1436663390501,4,closed
1764540536140,4,4,4,0,1,buy,223.1436663390501,2,closed
1764540536154,4,4,4,1,5,buy,172.442375018464,7,closed
1764540536167,4,4,4,0,4,buy,223.1436663390501,3,closed
1764540536180,4,4,4,0,0,buy,223.1436663390501,4,closed
1764540536193,4,4,4,1,6,buy,172.442375018464,5,closed
1764540536205,4,4,4,0,8,buy,223.1436663390501,6,closed
1764540536218,4,4,4,2,2,buy,274.1607795525462,4,closed
1764540536232,4,4,4,2,7,buy,274.1607795525462,4,closed
